country,target,year,month,etv,count,category
US,nucarrentals.com,2024,1,3819.361101,2303,rent-a-car
US,e-tolls.com,2025,1,139.1734603,78,rent-a-car
US,e-tolls.com,2024,12,243.9652822,62,rent-a-car
US,e-tolls.com,2024,11,286.1036447,79,rent-a-car
US,e-tolls.com,2024,10,264.7587654,87,rent-a-car
US,e-tolls.com,2024,9,193.8307631,89,rent-a-car
US,e-tolls.com,2024,8,236.6405433,79,rent-a-car
US,e-tolls.com,2024,7,255.9671573,88,rent-a-car
US,e-tolls.com,2024,6,237.2676195,96,rent-a-car
US,e-tolls.com,2024,5,232.6565397,72,rent-a-car
US,e-tolls.com,2024,4,142.7835206,51,rent-a-car
US,e-tolls.com,2024,3,166.2071793,51,rent-a-car
US,e-tolls.com,2024,2,76.22900127,38,rent-a-car
US,e-tolls.com,2024,1,86.12900096,52,rent-a-car
US,cartrawler.com,2025,1,1047.808579,118,rent-a-car
US,cartrawler.com,2024,12,1339.500181,143,rent-a-car
US,cartrawler.com,2024,11,2321.92618,270,rent-a-car
US,cartrawler.com,2024,10,2997.841476,961,rent-a-car
US,cartrawler.com,2024,9,2998.118234,1088,rent-a-car
US,cartrawler.com,2024,8,3142.773606,978,rent-a-car
US,cartrawler.com,2024,7,2469.256933,833,rent-a-car
US,cartrawler.com,2024,6,2208.656434,569,rent-a-car
US,cartrawler.com,2024,5,1796.181773,292,rent-a-car
US,cartrawler.com,2024,4,1660.060495,85,rent-a-car
US,cartrawler.com,2024,3,1822.028878,149,rent-a-car
US,cartrawler.com,2024,2,1893.890859,165,rent-a-car
US,cartrawler.com,2024,1,1824.969234,127,rent-a-car
US,outdoorsy.com,2025,1,11760.60688,5701,rent-a-car
US,outdoorsy.com,2024,12,17700.92323,7232,rent-a-car
US,outdoorsy.com,2024,11,20106.21762,7612,rent-a-car
US,outdoorsy.com,2024,10,19456.3091,7457,rent-a-car
US,outdoorsy.com,2024,9,17111.46934,6868,rent-a-car
US,outdoorsy.com,2024,8,9220.541496,4922,rent-a-car
US,outdoorsy.com,2024,7,8312.149262,5040,rent-a-car
US,outdoorsy.com,2024,6,7611.614997,4988,rent-a-car
US,outdoorsy.com,2024,5,7944.696552,5043,rent-a-car
US,outdoorsy.com,2024,4,10652.85752,5309,rent-a-car
US,outdoorsy.com,2024,3,10527.11661,5529,rent-a-car
US,outdoorsy.com,2024,2,9674.426185,5568,rent-a-car
US,outdoorsy.com,2024,1,10077.41808,6153,rent-a-car
US,wisecars.com,2025,1,8085.337263,2959,rent-a-car
US,wisecars.com,2024,12,18820.29584,5137,rent-a-car
US,wisecars.com,2024,11,19847.85009,5326,rent-a-car
US,wisecars.com,2024,10,15550.80513,4544,rent-a-car
US,wisecars.com,2024,9,12910.13513,3621,rent-a-car
US,wisecars.com,2024,8,14398.16386,3127,rent-a-car
US,wisecars.com,2024,7,12700.50288,3021,rent-a-car
US,wisecars.com,2024,6,10496.34719,2751,rent-a-car
US,wisecars.com,2024,5,11209.38973,2829,rent-a-car
US,wisecars.com,2024,4,11413.62867,2978,rent-a-car
US,wisecars.com,2024,3,9961.508729,2772,rent-a-car
US,wisecars.com,2024,2,9262.973727,2675,rent-a-car
US,wisecars.com,2024,1,10879.99918,3111,rent-a-car
US,discovercars.com,2025,1,134067.4852,24849,rent-a-car
US,discovercars.com,2024,12,243405.4745,37566,rent-a-car
US,discovercars.com,2024,11,284202.7406,40978,rent-a-car
US,discovercars.com,2024,10,243210.9921,37113,rent-a-car
US,discovercars.com,2024,9,205857.4291,31958,rent-a-car
US,discovercars.com,2024,8,159385.4505,22248,rent-a-car
US,discovercars.com,2024,7,170830.3675,22716,rent-a-car
US,discovercars.com,2024,6,169329.7836,22782,rent-a-car
US,discovercars.com,2024,5,166509.2478,22332,rent-a-car
US,discovercars.com,2024,4,151208.4378,22154,rent-a-car
US,discovercars.com,2024,3,153534.6557,22622,rent-a-car
US,discovercars.com,2024,2,142803.6646,21937,rent-a-car
US,discovercars.com,2024,1,141543.1886,22431,rent-a-car
US,nationalcar.com,2025,1,26248.13343,9275,rent-a-car
US,nationalcar.com,2024,12,48576.76938,12780,rent-a-car
US,nationalcar.com,2024,11,54055.6583,13794,rent-a-car
US,nationalcar.com,2024,10,51159.91924,13031,rent-a-car
US,nationalcar.com,2024,9,42306.47527,11263,rent-a-car
US,nationalcar.com,2024,8,31891.16227,8145,rent-a-car
US,nationalcar.com,2024,7,34195.16981,8406,rent-a-car
US,nationalcar.com,2024,6,35209.96456,8643,rent-a-car
US,nationalcar.com,2024,5,33420.93699,8768,rent-a-car
US,nationalcar.com,2024,4,30279.77896,8575,rent-a-car
US,nationalcar.com,2024,3,27382.75426,8041,rent-a-car
US,nationalcar.com,2024,2,25880.09804,7684,rent-a-car
US,nationalcar.com,2024,1,23311.51358,7181,rent-a-car
US,rentalcars.com,2025,1,2123795.324,50421,rent-a-car
US,rentalcars.com,2024,12,3895166.027,67009,rent-a-car
US,rentalcars.com,2024,11,4615390.468,72712,rent-a-car
US,rentalcars.com,2024,10,4155205.144,68327,rent-a-car
US,rentalcars.com,2024,9,3324880.562,60447,rent-a-car
US,rentalcars.com,2024,8,2433616.215,43498,rent-a-car
US,rentalcars.com,2024,7,2334997.26,43666,rent-a-car
US,rentalcars.com,2024,6,2152819.204,44702,rent-a-car
US,rentalcars.com,2024,5,2399789.684,44789,rent-a-car
US,rentalcars.com,2024,4,2652120.017,45022,rent-a-car
US,rentalcars.com,2024,3,2307919.887,48315,rent-a-car
US,rentalcars.com,2024,2,2161651.835,50052,rent-a-car
US,rentalcars.com,2024,1,2285258.703,52388,rent-a-car
US,kyte.com,2025,1,3787.481398,2376,rent-a-car
US,kyte.com,2024,12,5366.36414,2321,rent-a-car
US,kyte.com,2024,11,5398.157513,2262,rent-a-car
US,kyte.com,2024,10,5464.326225,2188,rent-a-car
US,kyte.com,2024,9,4505.55042,1875,rent-a-car
US,kyte.com,2024,8,3264.82392,1256,rent-a-car
US,kyte.com,2024,7,2112.464545,1129,rent-a-car
US,kyte.com,2024,6,1776.632361,1025,rent-a-car
US,kyte.com,2024,5,1636.20927,957,rent-a-car
US,kyte.com,2024,4,1442.643872,908,rent-a-car
US,kyte.com,2024,3,1186.467697,732,rent-a-car
US,kyte.com,2024,2,1327.627904,722,rent-a-car
US,kyte.com,2024,1,1816.501157,1009,rent-a-car
US,thrifty.com,2025,1,51107.78268,13817,rent-a-car
US,thrifty.com,2024,12,57318.86871,14394,rent-a-car
US,thrifty.com,2024,11,63070.52041,14404,rent-a-car
US,thrifty.com,2024,10,58612.51577,12808,rent-a-car
US,thrifty.com,2024,9,50429.75294,10972,rent-a-car
US,thrifty.com,2024,8,46265.63226,8458,rent-a-car
US,thrifty.com,2024,7,46606.99452,8864,rent-a-car
US,thrifty.com,2024,6,42390.34257,8683,rent-a-car
US,thrifty.com,2024,5,36893.14158,7997,rent-a-car
US,thrifty.com,2024,4,35475.32429,7474,rent-a-car
US,thrifty.com,2024,3,28357.98914,6006,rent-a-car
US,thrifty.com,2024,2,27040.89254,5462,rent-a-car
US,thrifty.com,2024,1,25656.25188,5814,rent-a-car
US,ltschat.com,2025,1,null,0,rent-a-car
US,ltschat.com,2024,12,null,0,rent-a-car
US,ltschat.com,2024,11,null,0,rent-a-car
US,ltschat.com,2024,10,null,0,rent-a-car
US,ltschat.com,2024,9,null,0,rent-a-car
US,ltschat.com,2024,8,null,0,rent-a-car
US,ltschat.com,2024,7,null,0,rent-a-car
US,ltschat.com,2024,6,null,0,rent-a-car
US,ltschat.com,2024,5,null,0,rent-a-car
US,ltschat.com,2024,4,null,0,rent-a-car
US,ltschat.com,2024,3,null,0,rent-a-car
US,ltschat.com,2024,2,null,0,rent-a-car
US,ltschat.com,2024,1,null,0,rent-a-car
US,pixing-origuling.com,2025,1,null,0,rent-a-car
US,pixing-origuling.com,2024,12,null,0,rent-a-car
US,pixing-origuling.com,2024,11,null,0,rent-a-car
US,pixing-origuling.com,2024,10,null,0,rent-a-car
US,pixing-origuling.com,2024,9,null,0,rent-a-car
US,pixing-origuling.com,2024,8,null,0,rent-a-car
US,pixing-origuling.com,2024,7,null,0,rent-a-car
US,pixing-origuling.com,2024,6,null,0,rent-a-car
US,pixing-origuling.com,2024,5,null,0,rent-a-car
US,pixing-origuling.com,2024,4,null,0,rent-a-car
US,pixing-origuling.com,2024,3,null,0,rent-a-car
US,pixing-origuling.com,2024,2,null,0,rent-a-car
US,pixing-origuling.com,2024,1,null,0,rent-a-car
US,travel.benefithub.com,2025,1,null,0,rent-a-car
US,travel.benefithub.com,2024,12,null,0,rent-a-car
US,travel.benefithub.com,2024,11,null,0,rent-a-car
US,travel.benefithub.com,2024,10,null,0,rent-a-car
US,travel.benefithub.com,2024,9,null,0,rent-a-car
US,travel.benefithub.com,2024,8,null,0,rent-a-car
US,travel.benefithub.com,2024,7,null,0,rent-a-car
US,travel.benefithub.com,2024,6,null,0,rent-a-car
US,travel.benefithub.com,2024,5,null,0,rent-a-car
US,travel.benefithub.com,2024,4,null,0,rent-a-car
US,travel.benefithub.com,2024,3,null,0,rent-a-car
US,travel.benefithub.com,2024,2,null,0,rent-a-car
US,travel.benefithub.com,2024,1,null,0,rent-a-car
US,senko1.sharepoint.com,2025,1,null,0,rent-a-car
US,senko1.sharepoint.com,2024,12,null,0,rent-a-car
US,senko1.sharepoint.com,2024,11,null,0,rent-a-car
US,senko1.sharepoint.com,2024,10,null,0,rent-a-car
US,senko1.sharepoint.com,2024,9,null,0,rent-a-car
US,senko1.sharepoint.com,2024,8,null,0,rent-a-car
US,senko1.sharepoint.com,2024,7,null,0,rent-a-car
US,senko1.sharepoint.com,2024,6,null,0,rent-a-car
US,senko1.sharepoint.com,2024,5,null,0,rent-a-car
US,senko1.sharepoint.com,2024,4,null,0,rent-a-car
US,senko1.sharepoint.com,2024,3,null,0,rent-a-car
US,senko1.sharepoint.com,2024,2,null,0,rent-a-car
US,senko1.sharepoint.com,2024,1,null,0,rent-a-car
US,hertzlistens.com,2025,1,null,0,rent-a-car
US,hertzlistens.com,2024,12,null,0,rent-a-car
US,hertzlistens.com,2024,11,null,0,rent-a-car
US,hertzlistens.com,2024,10,null,0,rent-a-car
US,hertzlistens.com,2024,9,null,0,rent-a-car
US,hertzlistens.com,2024,8,null,0,rent-a-car
US,hertzlistens.com,2024,7,null,0,rent-a-car
US,hertzlistens.com,2024,6,null,0,rent-a-car
US,hertzlistens.com,2024,5,null,0,rent-a-car
US,hertzlistens.com,2024,4,null,0,rent-a-car
US,hertzlistens.com,2024,3,null,0,rent-a-car
US,hertzlistens.com,2024,2,null,0,rent-a-car
US,hertzlistens.com,2024,1,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2025,1,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,12,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,11,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,10,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,9,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,8,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,7,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,6,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,5,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,4,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,3,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,2,null,0,rent-a-car
US,gmmunrthctatrhf4lehe6paigcs.sharepoint.com,2024,1,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2025,1,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,12,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,11,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,10,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,9,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,8,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,7,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,6,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,5,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,4,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,3,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,2,null,0,rent-a-car
US,bigpathcapital.sharepoint.com,2024,1,null,0,rent-a-car
US,articosearch.sharepoint.com,2025,1,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,12,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,11,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,10,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,9,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,8,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,7,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,6,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,5,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,4,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,3,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,2,null,0,rent-a-car
US,articosearch.sharepoint.com,2024,1,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2025,1,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,12,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,11,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,10,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,9,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,8,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,7,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,6,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,5,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,4,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,3,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,2,null,0,rent-a-car
US,ethosrisk.sharepoint.com,2024,1,null,0,rent-a-car
US,isemn.sharepoint.com,2025,1,null,0,rent-a-car
US,isemn.sharepoint.com,2024,12,null,0,rent-a-car
US,isemn.sharepoint.com,2024,11,null,0,rent-a-car
US,isemn.sharepoint.com,2024,10,null,0,rent-a-car
US,isemn.sharepoint.com,2024,9,null,0,rent-a-car
US,isemn.sharepoint.com,2024,8,null,0,rent-a-car
US,isemn.sharepoint.com,2024,7,null,0,rent-a-car
US,isemn.sharepoint.com,2024,6,null,0,rent-a-car
US,isemn.sharepoint.com,2024,5,null,0,rent-a-car
US,isemn.sharepoint.com,2024,4,null,0,rent-a-car
US,isemn.sharepoint.com,2024,3,null,0,rent-a-car
US,isemn.sharepoint.com,2024,2,null,0,rent-a-car
US,isemn.sharepoint.com,2024,1,null,0,rent-a-car
US,caagcrm.com,2025,1,null,0,rent-a-car
US,caagcrm.com,2024,12,null,0,rent-a-car
US,caagcrm.com,2024,11,null,0,rent-a-car
US,caagcrm.com,2024,10,null,0,rent-a-car
US,caagcrm.com,2024,9,null,0,rent-a-car
US,caagcrm.com,2024,8,null,0,rent-a-car
US,caagcrm.com,2024,7,null,0,rent-a-car
US,caagcrm.com,2024,6,null,0,rent-a-car
US,caagcrm.com,2024,5,null,0,rent-a-car
US,caagcrm.com,2024,4,null,0,rent-a-car
US,caagcrm.com,2024,3,null,0,rent-a-car
US,caagcrm.com,2024,2,null,0,rent-a-car
US,caagcrm.com,2024,1,null,0,rent-a-car
US,jubileemd.sharepoint.com,2025,1,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,12,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,11,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,10,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,9,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,8,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,7,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,6,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,5,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,4,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,3,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,2,null,0,rent-a-car
US,jubileemd.sharepoint.com,2024,1,null,0,rent-a-car
